0x0080 128  €
0x0081 129  �
0xFBF7 64503 ARABIC_LIGATURE_YEH_WITH_HAMZA_ABOVE_WITH_E_FINAL_FORM ﯷ
0xFBF8 64504 ARABIC_LIGATURE_YEH_WITH_HAMZA_ABOVE_WITH_E_INITIAL_FORM ﯸ
0xFBF9 64505 ARABIC_LIGATURE_UIGHUR_KIRGHIZ_YEH_WITH_HAMZA_ABOVE_WITH_ALEF_MAKSURA_ISOLATED_FORM ﯹ
0xFBFA 64506 ARABIC_LIGATURE_UIGHUR_KIRGHIZ_YEH_WITH_HAMZA_ABOVE_WITH_ALEF_MAKSURA_FINAL_FORM ﯺ
0xFBFB 64507 ARABIC_LIGATURE_UIGHUR_KIRGHIZ_YEH_WITH_HAMZA_ABOVE_WITH_ALEF_MAKSURA_INITIAL_FORM ﯻ
0xFBFC 64508 ARABIC_LETTER_FARSI_YEH_ISOLATED_FORM ﯼ
0xFBFD 64509 ARABIC_LETTER_FARSI_YEH_FINAL_FORM ﯽ
0xFBFE 64510 ARABIC_LETTER_FARSI_YEH_INITIAL_FORM ﯾ
0xFBFF 64511 ARABIC_LETTER_FARSI_YEH_MEDIAL_FORM ﯿ
0xFC00 64512 ARABIC_LIGATURE_YEH_WITH_HAMZA_ABOVE_WITH_JEEM_ISOLATED_FORM ﰀ
0xFC01 64513 ARABIC_LIGATURE_YEH_WITH_HAMZA_ABOVE_WITH_HAH_ISOLATED_FORM ﰁ
0xFC02 64514 ARABIC_LIGATURE_YEH_WITH_HAMZA_ABOVE_WITH_MEEM_ISOLATED_FORM ﰂ
0xFC03 64515 ARABIC_LIGATURE_YEH_WITH_HAMZA_ABOVE_WITH_ALEF_MAKSURA_ISOLATED_FORM ﰃ
0xFC04 64516 ARABIC_LIGATURE_YEH_WITH_HAMZA_ABOVE_WITH_YEH_ISOLATED_FORM ﰄ
0xFC05 64517 ARABIC_LIGATURE_BEH_WITH_JEEM_ISOLATED_FORM ﰅ
0xFC06 64518 ARABIC_LIGATURE_BEH_WITH_HAH_ISOLATED_FORM ﰆ
0xFC07 64519 ARABIC_LIGATURE_BEH_WITH_KHAH_ISOLATED_FORM ﰇ
0xFC08 64520 ARABIC_LIGATURE_BEH_WITH_MEEM_ISOLATED_FORM ﰈ
0xFC09 64521 ARABIC_LIGATURE_BEH_WITH_ALEF_MAKSURA_ISOLATED_FORM ﰉ
0xFC0A 64522 ARABIC_LIGATURE_BEH_WITH_YEH_ISOLATED_FORM ﰊ
0xFC0B 64523 ARABIC_LIGATURE_TEH_WITH_JEEM_ISOLATED_FORM ﰋ
0xFC0C 64524 ARABIC_LIGATURE_TEH_WITH_HAH_ISOLATED_FORM ﰌ
0xFC0D 64525 ARABIC_LIGATURE_TEH_WITH_KHAH_ISOLATED_FORM ﰍ
0xFC0E 64526 ARABIC_LIGATURE_TEH_WITH_MEEM_ISOLATED_FORM ﰎ
0xFC0F 64527 ARABIC_LIGATURE_TEH_WITH_ALEF_MAKSURA_ISOLATED_FORM ﰏ
0xFC10 64528 ARABIC_LIGATURE_TEH_WITH_YEH_ISOLATED_FORM ﰐ
0xFC11 64529 ARABIC_LIGATURE_THEH_WITH_JEEM_ISOLATED_FORM ﰑ
0xFC12 64530 ARABIC_LIGATURE_THEH_WITH_MEEM_ISOLATED_FORM ﰒ
0xFC13 64531 ARABIC_LIGATURE_THEH_WITH_ALEF_MAKSURA_ISOLATED_FORM ﰓ
0xFC14 64532 ARABIC_LIGATURE_THEH_WITH_YEH_ISOLATED_FORM ﰔ
0xFC15 64533 ARABIC_LIGATURE_JEEM_WITH_HAH_ISOLATED_FORM ﰕ
0xFC16 64534 ARABIC_LIGATURE_JEEM_WITH_MEEM_ISOLATED_FORM ﰖ
0xFC17 64535 ARABIC_LIGATURE_HAH_WITH_JEEM_ISOLATED_FORM ﰗ
0xFC18 64536 ARABIC_LIGATURE_HAH_WITH_MEEM_ISOLATED_FORM ﰘ
0xFC19 64537 ARABIC_LIGATURE_KHAH_WITH_JEEM_ISOLATED_FORM ﰙ
0xFC1A 64538 ARABIC_LIGATURE_KHAH_WITH_HAH_ISOLATED_FORM ﰚ
0xFC1B 64539 ARABIC_LIGATURE_KHAH_WITH_MEEM_ISOLATED_FORM ﰛ
0xFC1C 64540 ARABIC_LIGATURE_SEEN_WITH_JEEM_ISOLATED_FORM ﰜ
0xFC1D 64541 ARABIC_LIGATURE_SEEN_WITH_HAH_ISOLATED_FORM ﰝ
0xFC1E 64542 ARABIC_LIGATURE_SEEN_WITH_KHAH_ISOLATED_FORM ﰞ
0xFC1F 64543 ARABIC_LIGATURE_SEEN_WITH_MEEM_ISOLATED_FORM ﰟ
0xFC20 64544 ARABIC_LIGATURE_SAD_WITH_HAH_ISOLATED_FORM ﰠ
0xFC21 64545 ARABIC_LIGATURE_SAD_WITH_MEEM_ISOLATED_FORM ﰡ
0xFC22 64546 ARABIC_LIGATURE_DAD_WITH_JEEM_ISOLATED_FORM ﰢ
0xFC23 64547 ARABIC_LIGATURE_DAD_WITH_HAH_ISOLATED_FORM ﰣ
0xFC24 64548 ARABIC_LIGATURE_DAD_WITH_KHAH_ISOLATED_FORM ﰤ
0xFC25 64549 ARABIC_LIGATURE_DAD_WITH_MEEM_ISOLATED_FORM ﰥ
0xFC26 64550 ARABIC_LIGATURE_TAH_WITH_HAH_ISOLATED_FORM ﰦ
0xFC27 64551 ARABIC_LIGATURE_TAH_WITH_MEEM_ISOLATED_FORM ﰧ
0xFC28 64552 ARABIC_LIGATURE_ZAH_WITH_MEEM_ISOLATED_FORM ﰨ
0xFC29 64553 ARABIC_LIGATURE_AIN_WITH_JEEM_ISOLATED_FORM ﰩ
0xFC2A 64554 ARABIC_LIGATURE_AIN_WITH_MEEM_ISOLATED_FORM ﰪ
0xFC2B 64555 ARABIC_LIGATURE_GHAIN_WITH_JEEM_ISOLATED_FORM ﰫ
0xFC2C 64556 ARABIC_LIGATURE_GHAIN_WITH_MEEM_ISOLATED_FORM ﰬ
0xFC2D 64557 ARABIC_LIGATURE_FEH_WITH_JEEM_ISOLATED_FORM ﰭ
0xFC2E 64558 ARABIC_LIGATURE_FEH_WITH_HAH_ISOLATED_FORM ﰮ
0xFC2F 64559 ARABIC_LIGATURE_FEH_WITH_KHAH_ISOLATED_FORM ﰯ
0xFC30 64560 ARABIC_LIGATURE_FEH_WITH_MEEM_ISOLATED_FORM ﰰ
0xFC31 64561 ARABIC_LIGATURE_FEH_WITH_ALEF_MAKSURA_ISOLATED_FORM ﰱ
0xFC32 64562 ARABIC_LIGATURE_FEH_WITH_YEH_ISOLATED_FORM ﰲ
0xFC33 64563 ARABIC_LIGATURE_QAF_WITH_HAH_ISOLATED_FORM ﰳ
0xFC34 64564 ARABIC_LIGATURE_QAF_WITH_MEEM_ISOLATED_FORM ﰴ
0xFC35 64565 ARABIC_LIGATURE_QAF_WITH_ALEF_MAKSURA_ISOLATED_FORM ﰵ
0xFC36 64566 ARABIC_LIGATURE_QAF_WITH_YEH_ISOLATED_FORM ﰶ
0xFC37 64567 ARABIC_LIGATURE_KAF_WITH_ALEF_ISOLATED_FORM ﰷ
0xFC38 64568 ARABIC_LIGATURE_KAF_WITH_JEEM_ISOLATED_FORM ﰸ
0xFC39 64569 ARABIC_LIGATURE_KAF_WITH_HAH_ISOLATED_FORM ﰹ
0xFC3A 64570 ARABIC_LIGATURE_KAF_WITH_KHAH_ISOLATED_FORM ﰺ
0xFC3B 64571 ARABIC_LIGATURE_KAF_WITH_LAM_ISOLATED_FORM ﰻ
0xFC3C 64572 ARABIC_LIGATURE_KAF_WITH_MEEM_ISOLATED_FORM ﰼ
0xFC3D 64573 ARABIC_LIGATURE_KAF_WITH_ALEF_MAKSURA_ISOLATED_FORM ﰽ
0xFC3E 64574 ARABIC_LIGATURE_KAF_WITH_YEH_ISOLATED_FORM ﰾ
0xFC3F 64575 ARABIC_LIGATURE_LAM_WITH_JEEM_ISOLATED_FORM ﰿ
0xFC40 64576 ARABIC_LIGATURE_LAM_WITH_HAH_ISOLATED_FORM ﱀ
0xFC41 64577 ARABIC_LIGATURE_LAM_WITH_KHAH_ISOLATED_FORM ﱁ
0xFC42 64578 ARABIC_LIGATURE_LAM_WITH_MEEM_ISOLATED_FORM ﱂ
0xFC43 64579 ARABIC_LIGATURE_LAM_WITH_ALEF_MAKSURA_ISOLATED_FORM ﱃ
0xFC44 64580 ARABIC_LIGATURE_LAM_WITH_YEH_ISOLATED_FORM ﱄ
0xFC45 64581 ARABIC_LIGATURE_MEEM_WITH_JEEM_ISOLATED_FORM ﱅ
0xFC46 64582 ARABIC_LIGATURE_MEEM_WITH_HAH_ISOLATED_FORM ﱆ
0xFC47 64583 ARABIC_LIGATURE_MEEM_WITH_KHAH_ISOLATED_FORM ﱇ
0xFC48 64584 ARABIC_LIGATURE_MEEM_WITH_MEEM_ISOLATED_FORM ﱈ
0xFC49 64585 ARABIC_LIGATURE_MEEM_WITH_ALEF_MAKSURA_ISOLATED_FORM ﱉ
0xFC4A 64586 ARABIC_LIGATURE_MEEM_WITH_YEH_ISOLATED_FORM ﱊ
0xFC4B 64587 ARABIC_LIGATURE_NOON_WITH_JEEM_ISOLATED_FORM ﱋ
0xFC4C 64588 ARABIC_LIGATURE_NOON_WITH_HAH_ISOLATED_FORM ﱌ
0xFC4D 64589 ARABIC_LIGATURE_NOON_WITH_KHAH_ISOLATED_FORM ﱍ
0xFC4E 64590 ARABIC_LIGATURE_NOON_WITH_MEEM_ISOLATED_FORM ﱎ
0xFC4F 64591 ARABIC_LIGATURE_NOON_WITH_ALEF_MAKSURA_ISOLATED_FORM ﱏ
0xFC50 64592 ARABIC_LIGATURE_NOON_WITH_YEH_ISOLATED_FORM ﱐ
0xFC51 64593 ARABIC_LIGATURE_HEH_WITH_JEEM_ISOLATED_FORM ﱑ
0xFC52 64594 ARABIC_LIGATURE_HEH_WITH_MEEM_ISOLATED_FORM ﱒ
0xFC53 64595 ARABIC_LIGATURE_HEH_WITH_ALEF_MAKSURA_ISOLATED_FORM ﱓ
0xFC54 64596 ARABIC_LIGATURE_HEH_WITH_YEH_ISOLATED_FORM ﱔ
0xFC55 64597 ARABIC_LIGATURE_YEH_WITH_JEEM_ISOLATED_FORM ﱕ
0xFC56 64598 ARABIC_LIGATURE_YEH_WITH_HAH_ISOLATED_FORM ﱖ
0xFC57 64599 ARABIC_LIGATURE_YEH_WITH_KHAH_ISOLATED_FORM ﱗ
0xFC58 64600 ARABIC_LIGATURE_YEH_WITH_MEEM_ISOLATED_FORM ﱘ
0xFC59 64601 ARABIC_LIGATURE_YEH_WITH_ALEF_MAKSURA_ISOLATED_FORM ﱙ
0xFC5A 64602 ARABIC_LIGATURE_YEH_WITH_YEH_ISOLATED_FORM ﱚ
0xFC5B 64603 ARABIC_LIGATURE_THAL_WITH_SUPERSCRIPT_ALEF_ISOLATED_FORM ﱛ
0xFC5C 64604 ARABIC_LIGATURE_REH_WITH_SUPERSCRIPT_ALEF_ISOLATED_FORM ﱜ
0xFC5D 64605 ARABIC_LIGATURE_ALEF_MAKSURA_WITH_SUPERSCRIPT_ALEF_ISOLATED_FORM ﱝ
0xFC5E 64606 ARABIC_LIGATURE_SHADDA_WITH_DAMMATAN_ISOLATED_FORM ﱞ
0xFC5F 64607 ARABIC_LIGATURE_SHADDA_WITH_KASRATAN_ISOLATED_FORM ﱟ
0xFC60 64608 ARABIC_LIGATURE_SHADDA_WITH_FATHA_ISOLATED_FORM ﱠ
0xFC61 64609 ARABIC_LIGATURE_SHADDA_WITH_DAMMA_ISOLATED_FORM ﱡ
0xFC62 64610 ARABIC_LIGATURE_SHADDA_WITH_KASRA_ISOLATED_FORM ﱢ
0xFC63 64611 ARABIC_LIGATURE_SHADDA_WITH_SUPERSCRIPT_ALEF_ISOLATED_FORM ﱣ
0xFC64 64612 ARABIC_LIGATURE_YEH_WITH_HAMZA_ABOVE_WITH_REH_FINAL_FORM ﱤ
0xFC65 64613 ARABIC_LIGATURE_YEH_WITH_HAMZA_ABOVE_WITH_ZAIN_FINAL_FORM ﱥ
0xFC66 64614 ARABIC_LIGATURE_YEH_WITH_HAMZA_ABOVE_WITH_MEEM_FINAL_FORM ﱦ
0xFC67 64615 ARABIC_LIGATURE_YEH_WITH_HAMZA_ABOVE_WITH_NOON_FINAL_FORM ﱧ
0xFC68 64616 ARABIC_LIGATURE_YEH_WITH_HAMZA_ABOVE_WITH_ALEF_MAKSURA_FINAL_FORM ﱨ
0xFC69 64617 ARABIC_LIGATURE_YEH_WITH_HAMZA_ABOVE_WITH_YEH_FINAL_FORM ﱩ
0xFC6A 64618 ARABIC_LIGATURE_BEH_WITH_REH_FINAL_FORM ﱪ
0xFC6B 64619 ARABIC_LIGATURE_BEH_WITH_ZAIN_FINAL_FORM ﱫ
0xFC6C 64620 ARABIC_LIGATURE_BEH_WITH_MEEM_FINAL_FORM ﱬ
0xFC6D 64621 ARABIC_LIGATURE_BEH_WITH_NOON_FINAL_FORM ﱭ
0xFC6E 64622 ARABIC_LIGATURE_BEH_WITH_ALEF_MAKSURA_FINAL_FORM ﱮ
0xFC6F 64623 ARABIC_LIGATURE_BEH_WITH_YEH_FINAL_FORM ﱯ
0xFC70 64624 ARABIC_LIGATURE_TEH_WITH_REH_FINAL_FORM ﱰ
0xFC71 64625 ARABIC_LIGATURE_TEH_WITH_ZAIN_FINAL_FORM ﱱ
0xFC72 64626 ARABIC_LIGATURE_TEH_WITH_MEEM_FINAL_FORM ﱲ
0xFC73 64627 ARABIC_LIGATURE_TEH_WITH_NOON_FINAL_FORM ﱳ
0xFC74 64628 ARABIC_LIGATURE_TEH_WITH_ALEF_MAKSURA_FINAL_FORM ﱴ
0xFC75 64629 ARABIC_LIGATURE_TEH_WITH_YEH_FINAL_FORM ﱵ
0xFC76 64630 ARABIC_LIGATURE_THEH_WITH_REH_FINAL_FORM ﱶ
0xFC77 64631 ARABIC_LIGATURE_THEH_WITH_ZAIN_FINAL_FORM ﱷ
0xFC78 64632 ARABIC_LIGATURE_THEH_WITH_MEEM_FINAL_FORM ﱸ
0xFC79 64633 ARABIC_LIGATURE_THEH_WITH_NOON_FINAL_FORM ﱹ
0xFC7A 64634 ARABIC_LIGATURE_THEH_WITH_ALEF_MAKSURA_FINAL_FORM ﱺ
0xFC7B 64635 ARABIC_LIGATURE_THEH_WITH_YEH_FINAL_FORM ﱻ
0xFC7C 64636 ARABIC_LIGATURE_FEH_WITH_ALEF_MAKSURA_FINAL_FORM ﱼ
0xFC7D 64637 ARABIC_LIGATURE_FEH_WITH_YEH_FINAL_FORM ﱽ
0xFC7E 64638 ARABIC_LIGATURE_QAF_WITH_ALEF_MAKSURA_FINAL_FORM ﱾ
0xFC7F 64639 ARABIC_LIGATURE_QAF_WITH_YEH_FINAL_FORM ﱿ
0xFC80 64640 ARABIC_LIGATURE_KAF_WITH_ALEF_FINAL_FORM ﲀ
0xFC81 64641 ARABIC_LIGATURE_KAF_WITH_LAM_FINAL_FORM ﲁ
0xFC82 64642 ARABIC_LIGATURE_KAF_WITH_MEEM_FINAL_FORM ﲂ
0xFC83 64643 ARABIC_LIGATURE_KAF_WITH_ALEF_MAKSURA_FINAL_FORM ﲃ
0xFC84 64644 ARABIC_LIGATURE_KAF_WITH_YEH_FINAL_FORM ﲄ
0xFC85 64645 ARABIC_LIGATURE_LAM_WITH_MEEM_FINAL_FORM ﲅ
0xFC86 64646 ARABIC_LIGATURE_LAM_WITH_ALEF_MAKSURA_FINAL_FORM ﲆ
0xFC87 64647 ARABIC_LIGATURE_LAM_WITH_YEH_FINAL_FORM ﲇ
0xFC88 64648 ARABIC_LIGATURE_MEEM_WITH_ALEF_FINAL_FORM ﲈ
0xFC89 64649 ARABIC_LIGATURE_MEEM_WITH_MEEM_FINAL_FORM ﲉ
0xFC8A 64650 ARABIC_LIGATURE_NOON_WITH_REH_FINAL_FORM ﲊ
0xFC8B 64651 ARABIC_LIGATURE_NOON_WITH_ZAIN_FINAL_FORM ﲋ
0xFC8C 64652 ARABIC_LIGATURE_NOON_WITH_MEEM_FINAL_FORM ﲌ
0xFC8D 64653 ARABIC_LIGATURE_NOON_WITH_NOON_FINAL_FORM ﲍ
0xFC8E 64654 ARABIC_LIGATURE_NOON_WITH_ALEF_MAKSURA_FINAL_FORM ﲎ
0xFC8F 64655 ARABIC_LIGATURE_NOON_WITH_YEH_FINAL_FORM ﲏ
0xFC90 64656 ARABIC_LIGATURE_ALEF_MAKSURA_WITH_SUPERSCRIPT_ALEF_FINAL_FORM ﲐ
0xFC91 64657 ARABIC_LIGATURE_YEH_WITH_REH_FINAL_FORM ﲑ
0xFC92 64658 ARABIC_LIGATURE_YEH_WITH_ZAIN_FINAL_FORM ﲒ
0xFC93 64659 ARABIC_LIGATURE_YEH_WITH_MEEM_FINAL_FORM ﲓ
0xFC94 64660 ARABIC_LIGATURE_YEH_WITH_NOON_FINAL_FORM ﲔ
0xFC95 64661 ARABIC_LIGATURE_YEH_WITH_ALEF_MAKSURA_FINAL_FORM ﲕ
0xFC96 64662 ARABIC_LIGATURE_YEH_WITH_YEH_FINAL_FORM ﲖ
0xFC97 64663 ARABIC_LIGATURE_YEH_WITH_HAMZA_ABOVE_WITH_JEEM_INITIAL_FORM ﲗ
0xFC98 64664 ARABIC_LIGATURE_YEH_WITH_HAMZA_ABOVE_WITH_HAH_INITIAL_FORM ﲘ
0xFC99 64665 ARABIC_LIGATURE_YEH_WITH_HAMZA_ABOVE_WITH_KHAH_INITIAL_FORM ﲙ
0xFC9A 64666 ARABIC_LIGATURE_YEH_WITH_HAMZA_ABOVE_WITH_MEEM_INITIAL_FORM ﲚ
0xFC9B 64667 ARABIC_LIGATURE_YEH_WITH_HAMZA_ABOVE_WITH_HEH_INITIAL_FORM ﲛ
0xFC9C 64668 ARABIC_LIGATURE_BEH_WITH_JEEM_INITIAL_FORM ﲜ
0xFC9D 64669 ARABIC_LIGATURE_BEH_WITH_HAH_INITIAL_FORM ﲝ
0xFC9E 64670 ARABIC_LIGATURE_BEH_WITH_KHAH_INITIAL_FORM ﲞ
0xFC9F 64671 ARABIC_LIGATURE_BEH_WITH_MEEM_INITIAL_FORM ﲟ
0xFCA0 64672 ARABIC_LIGATURE_BEH_WITH_HEH_INITIAL_FORM ﲠ
0xFCA1 64673 ARABIC_LIGATURE_TEH_WITH_JEEM_INITIAL_FORM ﲡ
0xFCA2 64674 ARABIC_LIGATURE_TEH_WITH_HAH_INITIAL_FORM ﲢ
0xFCA3 64675 ARABIC_LIGATURE_TEH_WITH_KHAH_INITIAL_FORM ﲣ
0xFCA4 64676 ARABIC_LIGATURE_TEH_WITH_MEEM_INITIAL_FORM ﲤ
0xFCA5 64677 ARABIC_LIGATURE_TEH_WITH_HEH_INITIAL_FORM ﲥ
0xFCA6 64678 ARABIC_LIGATURE_THEH_WITH_MEEM_INITIAL_FORM ﲦ
0xFCA7 64679 ARABIC_LIGATURE_JEEM_WITH_HAH_INITIAL_FORM ﲧ
0xFCA8 64680 ARABIC_LIGATURE_JEEM_WITH_MEEM_INITIAL_FORM ﲨ
0xFCA9 64681 ARABIC_LIGATURE_HAH_WITH_JEEM_INITIAL_FORM ﲩ
0xFCAA 64682 ARABIC_LIGATURE_HAH_WITH_MEEM_INITIAL_FORM ﲪ
0xFCAB 64683 ARABIC_LIGATURE_KHAH_WITH_JEEM_INITIAL_FORM ﲫ
0xFCAC 64684 ARABIC_LIGATURE_KHAH_WITH_MEEM_INITIAL_FORM ﲬ
0xFCAD 64685 ARABIC_LIGATURE_SEEN_WITH_JEEM_INITIAL_FORM ﲭ
0xFCAE 64686 ARABIC_LIGATURE_SEEN_WITH_HAH_INITIAL_FORM ﲮ
0xFCAF 64687 ARABIC_LIGATURE_SEEN_WITH_KHAH_INITIAL_FORM ﲯ
0xFCB0 64688 ARABIC_LIGATURE_SEEN_WITH_MEEM_INITIAL_FORM ﲰ
0xFCB1 64689 ARABIC_LIGATURE_SAD_WITH_HAH_INITIAL_FORM ﲱ
0xFCB2 64690 ARABIC_LIGATURE_SAD_WITH_KHAH_INITIAL_FORM ﲲ
0xFCB3 64691 ARABIC_LIGATURE_SAD_WITH_MEEM_INITIAL_FORM ﲳ
0xFCB4 64692 ARABIC_LIGATURE_DAD_WITH_JEEM_INITIAL_FORM ﲴ
0xFCB5 64693 ARABIC_LIGATURE_DAD_WITH_HAH_INITIAL_FORM ﲵ
0xFCB6 64694 ARABIC_LIGATURE_DAD_WITH_KHAH_INITIAL_FORM ﲶ
0xFCB7 64695 ARABIC_LIGATURE_DAD_WITH_MEEM_INITIAL_FORM ﲷ
0xFCB8 64696 ARABIC_LIGATURE_TAH_WITH_HAH_INITIAL_FORM ﲸ
0xFCB9 64697 ARABIC_LIGATURE_ZAH_WITH_MEEM_INITIAL_FORM ﲹ
0xFCBA 64698 ARABIC_LIGATURE_AIN_WITH_JEEM_INITIAL_FORM ﲺ
0xFCBB 64699 ARABIC_LIGATURE_AIN_WITH_MEEM_INITIAL_FORM ﲻ
0xFCBC 64700 ARABIC_LIGATURE_GHAIN_WITH_JEEM_INITIAL_FORM ﲼ
0xFCBD 64701 ARABIC_LIGATURE_GHAIN_WITH_MEEM_INITIAL_FORM ﲽ
0xFCBE 64702 ARABIC_LIGATURE_FEH_WITH_JEEM_INITIAL_FORM ﲾ
0xFCBF 64703 ARABIC_LIGATURE_FEH_WITH_HAH_INITIAL_FORM ﲿ
0xFCC0 64704 ARABIC_LIGATURE_FEH_WITH_KHAH_INITIAL_FORM ﳀ
0xFCC1 64705 ARABIC_LIGATURE_FEH_WITH_MEEM_INITIAL_FORM ﳁ
0xFCC2 64706 ARABIC_LIGATURE_QAF_WITH_HAH_INITIAL_FORM ﳂ
0xFCC3 64707 ARABIC_LIGATURE_QAF_WITH_MEEM_INITIAL_FORM ﳃ
0xFCC4 64708 ARABIC_LIGATURE_KAF_WITH_JEEM_INITIAL_FORM ﳄ
0xFCC5 64709 ARABIC_LIGATURE_KAF_WITH_HAH_INITIAL_FORM ﳅ
0xFCC6 64710 ARABIC_LIGATURE_KAF_WITH_KHAH_INITIAL_FORM ﳆ
0xFCC7 64711 ARABIC_LIGATURE_KAF_WITH_LAM_INITIAL_FORM ﳇ
0xFCC8 64712 ARABIC_LIGATURE_KAF_WITH_MEEM_INITIAL_FORM ﳈ
0xFCC9 64713 ARABIC_LIGATURE_LAM_WITH_JEEM_INITIAL_FORM ﳉ
0xFCCA 64714 ARABIC_LIGATURE_LAM_WITH_HAH_INITIAL_FORM ﳊ
0xFCCB 64715 ARABIC_LIGATURE_LAM_WITH_KHAH_INITIAL_FORM ﳋ
0xFCCC 64716 ARABIC_LIGATURE_LAM_WITH_MEEM_INITIAL_FORM ﳌ
0xFCCD 64717 ARABIC_LIGATURE_LAM_WITH_HEH_INITIAL_FORM ﳍ
0xFCCE 64718 ARABIC_LIGATURE_MEEM_WITH_JEEM_INITIAL_FORM ﳎ
0xFCCF 64719 ARABIC_LIGATURE_MEEM_WITH_HAH_INITIAL_FORM ﳏ
0xFCD0 64720 ARABIC_LIGATURE_MEEM_WITH_KHAH_INITIAL_FORM ﳐ
0xFCD1 64721 ARABIC_LIGATURE_MEEM_WITH_MEEM_INITIAL_FORM ﳑ
0xFCD2 64722 ARABIC_LIGATURE_NOON_WITH_JEEM_INITIAL_FORM ﳒ
0xFCD3 64723 ARABIC_LIGATURE_NOON_WITH_HAH_INITIAL_FORM ﳓ
0xFCD4 64724 ARABIC_LIGATURE_NOON_WITH_KHAH_INITIAL_FORM ﳔ
0xFCD5 64725 ARABIC_LIGATURE_NOON_WITH_MEEM_INITIAL_FORM ﳕ
0xFCD6 64726 ARABIC_LIGATURE_NOON_WITH_HEH_INITIAL_FORM ﳖ
0xFCD7 64727 ARABIC_LIGATURE_HEH_WITH_JEEM_INITIAL_FORM ﳗ
0xFCD8 64728 ARABIC_LIGATURE_HEH_WITH_MEEM_INITIAL_FORM ﳘ
0xFCD9 64729 ARABIC_LIGATURE_HEH_WITH_SUPERSCRIPT_ALEF_INITIAL_FORM ﳙ
0xFCDA 64730 ARABIC_LIGATURE_YEH_WITH_JEEM_INITIAL_FORM ﳚ
0xFCDB 64731 ARABIC_LIGATURE_YEH_WITH_HAH_INITIAL_FORM ﳛ
0xFCDC 64732 ARABIC_LIGATURE_YEH_WITH_KHAH_INITIAL_FORM ﳜ
0xFCDD 64733 ARABIC_LIGATURE_YEH_WITH_MEEM_INITIAL_FORM ﳝ
0xFCDE 64734 ARABIC_LIGATURE_YEH_WITH_HEH_INITIAL_FORM ﳞ
0xFCDF 64735 ARABIC_LIGATURE_YEH_WITH_HAMZA_ABOVE_WITH_MEEM_MEDIAL_FORM ﳟ
0xFCE0 64736 ARABIC_LIGATURE_YEH_WITH_HAMZA_ABOVE_WITH_HEH_MEDIAL_FORM ﳠ
0xFCE1 64737 ARABIC_LIGATURE_BEH_WITH_MEEM_MEDIAL_FORM ﳡ
0xFCE2 64738 ARABIC_LIGATURE_BEH_WITH_HEH_MEDIAL_FORM ﳢ
0xFCE3 64739 ARABIC_LIGATURE_TEH_WITH_MEEM_MEDIAL_FORM ﳣ
0xFCE4 64740 ARABIC_LIGATURE_TEH_WITH_HEH_MEDIAL_FORM ﳤ
0xFCE5 64741 ARABIC_LIGATURE_THEH_WITH_MEEM_MEDIAL_FORM ﳥ
0xFCE6 64742 ARABIC_LIGATURE_THEH_WITH_HEH_MEDIAL_FORM ﳦ
0xFCE7 64743 ARABIC_LIGATURE_SEEN_WITH_MEEM_MEDIAL_FORM ﳧ
0xFCE8 64744 ARABIC_LIGATURE_SEEN_WITH_HEH_MEDIAL_FORM ﳨ
0xFCE9 64745 ARABIC_LIGATURE_SHEEN_WITH_MEEM_MEDIAL_FORM ﳩ
0xFCEA 64746 ARABIC_LIGATURE_SHEEN_WITH_HEH_MEDIAL_FORM ﳪ
0xFCEB 64747 ARABIC_LIGATURE_KAF_WITH_LAM_MEDIAL_FORM ﳫ
0xFCEC 64748 ARABIC_LIGATURE_KAF_WITH_MEEM_MEDIAL_FORM ﳬ
0xFCED 64749 ARABIC_LIGATURE_LAM_WITH_MEEM_MEDIAL_FORM ﳭ
0xFCEE 64750 ARABIC_LIGATURE_NOON_WITH_MEEM_MEDIAL_FORM ﳮ
0xFCEF 64751 ARABIC_LIGATURE_NOON_WITH_HEH_MEDIAL_FORM ﳯ
0xFCF0 64752 ARABIC_LIGATURE_YEH_WITH_MEEM_MEDIAL_FORM ﳰ
0xFCF1 64753 ARABIC_LIGATURE_YEH_WITH_HEH_MEDIAL_FORM ﳱ
0xFCF2 64754 ARABIC_LIGATURE_SHADDA_WITH_FATHA_MEDIAL_FORM ﳲ
0xFCF3 64755 ARABIC_LIGATURE_SHADDA_WITH_DAMMA_MEDIAL_FORM ﳳ
0xFCF4 64756 ARABIC_LIGATURE_SHADDA_WITH_KASRA_MEDIAL_FORM ﳴ
0xFCF5 64757 ARABIC_LIGATURE_TAH_WITH_ALEF_MAKSURA_ISOLATED_FORM ﳵ
0xFCF6 64758 ARABIC_LIGATURE_TAH_WITH_YEH_ISOLATED_FORM ﳶ
0xFCF7 64759 ARABIC_LIGATURE_AIN_WITH_ALEF_MAKSURA_ISOLATED_FORM ﳷ
0xFCF8 64760 ARABIC_LIGATURE_AIN_WITH_YEH_ISOLATED_FORM ﳸ
0xFCF9 64761 ARABIC_LIGATURE_GHAIN_WITH_ALEF_MAKSURA_ISOLATED_FORM ﳹ
0xFCFA 64762 ARABIC_LIGATURE_GHAIN_WITH_YEH_ISOLATED_FORM ﳺ
0xFCFB 64763 ARABIC_LIGATURE_SEEN_WITH_ALEF_MAKSURA_ISOLATED_FORM ﳻ
